Number,City,Gender,Age,Income,Illness
128477,Washington D.C.,Male,56,73573,No
128478,Washington D.C.,Male,37,80274,No
128479,Washington D.C.,Male,43,76251,No
128480,Washington D.C.,Male,28,84176,No
128481,Washington D.C.,Male,39,73149,No
128482,Washington D.C.,Female,38,57789,No
128483,Washington D.C.,Male,63,85854,No
128484,Washington D.C.,Female,37,70453,No
128485,Washington D.C.,Male,47,74508,No
128486,Washington D.C.,Male,38,79047,No
128487,Washington D.C.,Female,28,56671,No
128488,Washington D.C.,Female,56,87326,No
128489,Washington D.C.,Female,43,63919,No
128490,Washington D.C.,Female,46,58310,No
128491,Washington D.C.,Male,39,60959,No
128492,Washington D.C.,Female,41,58256,No
128493,Washington D.C.,Male,40,67155,No
128494,Washington D.C.,Male,50,69805,No
128495,Washington D.C.,Male,43,77093,No
128496,Washington D.C.,Male,28,64930,No
128497,Washington D.C.,Male,36,71625,No
128498,Washington D.C.,Male,51,82624,No
128499,Washington D.C.,Male,35,76690,No
128500,Washington D.C.,Female,54,92999,No
128501,Washington D.C.,Male,57,74086,No
128502,Washington D.C.,Female,46,69443,Yes
128503,Washington D.C.,Female,55,72461,No
128504,Washington D.C.,Male,54,74851,No
128505,Washington D.C.,Female,27,80826,No
128506,Washington D.C.,Female,42,86170,No
128507,Washington D.C.,Male,40,66473,No
128508,Washington D.C.,Female,50,73103,No
128509,Washington D.C.,Female,57,68995,No
128510,Washington D.C.,Male,25,83399,No
128511,Washington D.C.,Male,49,82077,No
128512,Washington D.C.,Female,61,60934,Yes
128513,Washington D.C.,Female,34,68915,No
128514,Washington D.C.,Male,30,75557,No
128515,Washington D.C.,Male,32,72961,No
128516,Washington D.C.,Male,50,63917,No
128517,Washington D.C.,Female,41,74471,No
128518,Washington D.C.,Female,65,75986,No
128519,Washington D.C.,Male,27,73894,No
128520,Washington D.C.,Male,29,70547,No
128521,Washington D.C.,Male,30,61054,Yes
128522,Washington D.C.,Male,32,66202,No
128523,Washington D.C.,Male,34,71359,No
128524,Washington D.C.,Male,56,61928,No
128525,Washington D.C.,Female,45,54570,No
128526,Washington D.C.,Male,45,76728,No
128527,Washington D.C.,Female,47,75027,No
128528,Washington D.C.,Female,54,68902,Yes
128529,Washington D.C.,Male,52,69695,No
128530,Washington D.C.,Female,36,61646,No
128531,Washington D.C.,Female,45,61112,No
128532,Washington D.C.,Female,32,67706,No
128533,Washington D.C.,Female,65,65689,No
128534,Washington D.C.,Male,63,84349,No
128535,Washington D.C.,Male,51,59340,No
128536,Washington D.C.,Male,29,71615,No
128537,Washington D.C.,Female,38,58442,No
128538,Washington D.C.,Female,43,71271,No
128539,Washington D.C.,Male,55,86256,No
128540,Washington D.C.,Male,42,92364,No
128541,Washington D.C.,Female,64,75726,No
128542,Washington D.C.,Male,41,77921,No
128543,Washington D.C.,Female,37,69831,No
128544,Washington D.C.,Female,52,44358,No
128545,Washington D.C.,Male,26,65574,No
128546,Washington D.C.,Female,46,64417,No
128547,Washington D.C.,Male,59,76819,No
128548,Washington D.C.,Male,55,52355,No
128549,Washington D.C.,Male,33,82563,No
128550,Washington D.C.,Female,42,77498,Yes
128551,Washington D.C.,Male,46,90997,No
128552,Washington D.C.,Male,28,69180,No
128553,Washington D.C.,Male,59,63053,No
128554,Washington D.C.,Male,27,67500,No
128555,Washington D.C.,Male,30,69238,No
128556,Washington D.C.,Female,63,54096,No
128557,Washington D.C.,Male,50,93740,No
128558,Washington D.C.,Female,36,59331,No
128559,Washington D.C.,Female,26,64065,No
128560,Washington D.C.,Male,34,95164,Yes
128561,Washington D.C.,Male,52,71589,No
128562,Washington D.C.,Male,29,95234,No
128563,Washington D.C.,Female,60,64014,No
128564,Washington D.C.,Male,53,76335,No
128565,Washington D.C.,Male,58,78917,Yes
128566,Washington D.C.,Male,52,72513,No
128567,Washington D.C.,Male,30,77896,No
128568,Washington D.C.,Male,39,72885,No
128569,Washington D.C.,Male,35,92867,No
128570,Washington D.C.,Female,44,69280,No
128571,Washington D.C.,Female,55,55049,No
128572,Washington D.C.,Female,31,77663,No
128573,Washington D.C.,Male,52,80953,No
128574,Washington D.C.,Female,31,71728,No
128575,Washington D.C.,Male,32,74286,Yes
128576,Washington D.C.,Female,31,73971,No
128577,Washington D.C.,Female,52,76607,No
128578,Washington D.C.,Female,45,72131,No
128579,Washington D.C.,Male,29,82008,No
128580,Washington D.C.,Male,36,74778,No
128581,Washington D.C.,Male,38,80605,No
128582,Washington D.C.,Female,43,73634,No
128583,Washington D.C.,Female,31,66623,No
128584,Washington D.C.,Male,44,66739,No
128585,Washington D.C.,Male,35,70036,No
128586,Washington D.C.,Female,49,75187,No
128587,Washington D.C.,Female,47,62891,No
128588,Washington D.C.,Female,41,52226,No
128589,Washington D.C.,Male,53,83378,No
128590,Washington D.C.,Male,41,77421,No
128591,Washington D.C.,Female,43,69766,Yes
128592,Washington D.C.,Male,41,75467,No
128593,Washington D.C.,Male,61,58668,No
128594,Washington D.C.,Female,46,66220,No
128595,Washington D.C.,Female,61,40390,No
128596,Washington D.C.,Female,29,70090,No
128597,Washington D.C.,Male,25,82411,No
128598,Washington D.C.,Female,48,70901,No
128599,Washington D.C.,Male,61,74745,No
128600,Washington D.C.,Female,38,43669,No
128601,Washington D.C.,Male,64,73457,No
128602,Washington D.C.,Male,32,65769,No
128603,Washington D.C.,Female,53,55712,No
128604,Washington D.C.,Male,36,71103,No
128605,Washington D.C.,Male,52,80644,No
128606,Washington D.C.,Male,62,84496,No
128607,Washington D.C.,Male,63,82864,No
128608,Washington D.C.,Female,39,68263,No
128609,Washington D.C.,Male,42,75431,Yes
128610,Washington D.C.,Male,32,68131,Yes
128611,Washington D.C.,Male,31,85168,No
128612,Washington D.C.,Male,43,65658,No
128613,Washington D.C.,Female,35,74947,No
128614,Washington D.C.,Female,45,50372,No
128615,Washington D.C.,Female,30,48848,No
128616,Washington D.C.,Male,50,67061,No
128617,Washington D.C.,Male,49,81807,No
128618,Washington D.C.,Female,40,67799,No
128619,Washington D.C.,Male,40,80819,No
128620,Washington D.C.,Female,50,65566,No
128621,Washington D.C.,Female,27,49095,No
128622,Washington D.C.,Male,44,79235,No
128623,Washington D.C.,Male,43,66403,No
128624,Washington D.C.,Female,49,57812,No
128625,Washington D.C.,Female,31,43686,Yes
128626,Washington D.C.,Female,41,69820,No
128627,Washington D.C.,Female,29,57279,No
128628,Washington D.C.,Male,55,58695,Yes
128629,Washington D.C.,Male,31,68627,No
128630,Washington D.C.,Female,60,54916,No
128631,Washington D.C.,Male,37,60619,No
128632,Washington D.C.,Male,63,79421,Yes
128633,Washington D.C.,Male,62,73685,No
128634,Washington D.C.,Female,27,79997,No
128635,Washington D.C.,Male,40,68553,No
128636,Washington D.C.,Female,56,62192,No
128637,Washington D.C.,Male,55,82317,No
128638,Washington D.C.,Female,26,49350,Yes
128639,Washington D.C.,Male,36,77692,No
128640,Washington D.C.,Female,38,82916,No
128641,Washington D.C.,Female,54,68184,No
128642,Washington D.C.,Male,58,76390,No
128643,Washington D.C.,Male,51,68509,Yes
128644,Washington D.C.,Male,45,83592,No
128645,Washington D.C.,Female,28,84921,No
128646,Washington D.C.,Male,32,74638,No
128647,Washington D.C.,Female,39,76104,No
128648,Washington D.C.,Female,42,56503,No
128649,Washington D.C.,Female,26,58789,No
128650,Washington D.C.,Male,63,80912,No
128651,Washington D.C.,Male,58,76069,No
128652,Washington D.C.,Male,43,71701,No
128653,Washington D.C.,Female,41,70868,No
128654,Washington D.C.,Female,51,64220,No
128655,Washington D.C.,Female,34,62296,No
128656,Washington D.C.,Male,35,74399,No
128657,Washington D.C.,Female,59,53144,No
128658,Washington D.C.,Male,57,67213,No
128659,Washington D.C.,Female,63,51365,Yes
128660,Washington D.C.,Female,57,72430,No
128661,Washington D.C.,Female,62,54786,No
128662,Washington D.C.,Female,51,66983,No
128663,Washington D.C.,Female,49,60662,No
128664,Washington D.C.,Female,49,86623,No
128665,Washington D.C.,Male,49,91979,No
128666,Washington D.C.,Female,32,75497,No
128667,Washington D.C.,Female,43,67648,No
128668,Washington D.C.,Male,28,70590,No
128669,Washington D.C.,Male,63,76305,No
128670,Washington D.C.,Female,62,68010,No
128671,Washington D.C.,Male,42,60314,No
128672,Washington D.C.,Male,44,78843,No
128673,Washington D.C.,Male,45,91941,No
128674,Washington D.C.,Female,57,76380,No
128675,Washington D.C.,Male,35,81392,No
128676,Washington D.C.,Female,62,67760,No
128677,Washington D.C.,Male,58,76816,No
128678,Washington D.C.,Male,42,71307,No
128679,Washington D.C.,Female,41,66677,No
128680,Washington D.C.,Female,45,59279,No
128681,Washington D.C.,Male,38,77684,No
128682,Washington D.C.,Female,30,68855,No
128683,Washington D.C.,Male,55,65262,No
128684,Washington D.C.,Female,36,68314,No
128685,Washington D.C.,Female,47,58083,No
128686,Washington D.C.,Male,59,80453,No
128687,Washington D.C.,Male,58,75285,No
128688,Washington D.C.,Female,28,77136,No
128689,Washington D.C.,Male,38,78053,No
128690,Washington D.C.,Female,47,58948,No
128691,Washington D.C.,Male,54,49485,Yes
128692,Washington D.C.,Female,43,53468,Yes
128693,Washington D.C.,Female,41,67189,No
128694,Washington D.C.,Male,28,65405,No
128695,Washington D.C.,Male,40,68611,No
128696,Washington D.C.,Male,51,93473,No
128697,Washington D.C.,Male,63,62040,Yes
128698,Washington D.C.,Female,54,78929,No
128699,Washington D.C.,Male,35,72370,No
128700,Washington D.C.,Female,32,62317,No
128701,Washington D.C.,Female,62,64578,Yes
128702,Washington D.C.,Female,40,51819,No
128703,Washington D.C.,Female,31,76259,Yes
128704,Washington D.C.,Male,55,82685,No
128705,Washington D.C.,Male,53,86342,No
128706,Washington D.C.,Male,40,71708,No
128707,Washington D.C.,Male,50,88144,No
128708,Washington D.C.,Male,31,77820,No
128709,Washington D.C.,Male,65,51768,No
128710,Washington D.C.,Female,63,71451,No
128711,Washington D.C.,Male,45,71431,No
128712,Washington D.C.,Female,38,77564,No
128713,Washington D.C.,Female,29,73170,No
128714,Washington D.C.,Male,50,66377,No
128715,Washington D.C.,Female,49,61126,No
128716,Washington D.C.,Female,45,74688,No
128717,Washington D.C.,Male,39,79137,No
128718,Washington D.C.,Male,49,82913,No
128719,Washington D.C.,Male,61,66380,No
128720,Washington D.C.,Male,50,76048,No
128721,Washington D.C.,Female,63,65835,No
128722,Washington D.C.,Male,37,81982,No
128723,Washington D.C.,Male,28,74850,No
128724,Washington D.C.,Female,48,56768,No
128725,Washington D.C.,Male,57,59019,No
128726,Washington D.C.,Male,30,73302,No
128727,Washington D.C.,Male,35,67720,No
128728,Washington D.C.,Male,39,58563,No
128729,Washington D.C.,Male,51,79037,No
128730,Washington D.C.,Male,64,74032,No
128731,Washington D.C.,Female,49,69399,No
128732,Washington D.C.,Female,56,56859,No
128733,Washington D.C.,Female,44,62071,No
128734,Washington D.C.,Male,62,82861,No
128735,Washington D.C.,Male,59,93951,No
128736,Washington D.C.,Male,49,81025,No
128737,Washington D.C.,Male,27,81520,No
128738,Washington D.C.,Male,44,75069,No
128739,Washington D.C.,Female,38,64607,No
128740,Washington D.C.,Male,39,85440,No
128741,Washington D.C.,Female,55,72944,No
128742,Washington D.C.,Male,64,66009,No
128743,Washington D.C.,Male,45,67252,No
128744,Washington D.C.,Female,64,77079,No
128745,Washington D.C.,Female,60,63568,No
128746,Washington D.C.,Male,27,63287,No
128747,Washington D.C.,Male,47,95448,No
128748,Washington D.C.,Female,38,50297,No
128749,Washington D.C.,Female,31,77427,No
128750,Washington D.C.,Male,45,65447,No
128751,Washington D.C.,Male,38,79182,No
128752,Washington D.C.,Female,29,76205,No
128753,Washington D.C.,Female,61,68103,No
128754,Washington D.C.,Female,40,56690,No
128755,Washington D.C.,Female,48,58335,No
128756,Washington D.C.,Female,59,70517,No
128757,Washington D.C.,Male,47,70375,No
128758,Washington D.C.,Male,60,74107,Yes
128759,Washington D.C.,Male,42,82542,No
128760,Washington D.C.,Female,42,58923,Yes
128761,Washington D.C.,Female,57,49799,Yes
128762,Washington D.C.,Male,43,64592,No
128763,Washington D.C.,Male,45,91560,No
128764,Washington D.C.,Male,53,80965,No
128765,Washington D.C.,Female,32,80418,No
128766,Washington D.C.,Male,62,90950,Yes
128767,Washington D.C.,Male,37,75851,No
128768,Washington D.C.,Female,61,70166,No
128769,Washington D.C.,Male,46,67077,No
128770,Washington D.C.,Male,61,83975,No
128771,Washington D.C.,Female,61,63628,No
128772,Washington D.C.,Male,29,80927,No
128773,Washington D.C.,Male,33,92350,No
128774,Washington D.C.,Female,57,44802,No
128775,Washington D.C.,Female,38,68142,No
128776,Washington D.C.,Female,49,71085,No
128777,Washington D.C.,Male,64,68960,No
128778,Washington D.C.,Female,33,62367,No
128779,Washington D.C.,Male,31,65963,No
128780,Washington D.C.,Female,48,64497,No
128781,Washington D.C.,Female,38,69888,Yes
128782,Washington D.C.,Male,58,72910,No
128783,Washington D.C.,Male,31,78389,No
128784,Washington D.C.,Male,31,70235,Yes
128785,Washington D.C.,Female,33,95904,No
128786,Washington D.C.,Male,41,68085,No
128787,Washington D.C.,Male,49,77837,No
128788,Washington D.C.,Female,51,57787,No
128789,Washington D.C.,Male,39,72898,No
128790,Washington D.C.,Male,26,70093,No
128791,Washington D.C.,Female,48,63087,No
128792,Washington D.C.,Female,56,59669,No
128793,Washington D.C.,Male,42,84070,No
128794,Washington D.C.,Male,30,83197,No
128795,Washington D.C.,Male,55,94464,No
128796,Washington D.C.,Male,28,74648,No
128797,Washington D.C.,Male,61,93747,No
128798,Washington D.C.,Male,31,73718,No
128799,Washington D.C.,Male,40,82061,No
128800,Washington D.C.,Male,34,90255,No
128801,Washington D.C.,Male,54,85988,No
128802,Washington D.C.,Male,57,72509,No
128803,Washington D.C.,Female,46,64182,No
128804,Washington D.C.,Male,31,67507,No
128805,Washington D.C.,Female,31,46774,No
128806,Washington D.C.,Male,39,86279,No
128807,Washington D.C.,Male,41,47094,No
128808,Washington D.C.,Female,61,80109,No
128809,Washington D.C.,Male,58,61027,No
128810,Washington D.C.,Male,32,87146,Yes
128811,Washington D.C.,Male,35,58983,No
128812,Washington D.C.,Male,46,54921,No
128813,Washington D.C.,Male,43,66868,No
128814,Washington D.C.,Female,44,65588,No
128815,Washington D.C.,Male,38,76350,No
128816,Washington D.C.,Male,26,90743,No
128817,Washington D.C.,Male,49,76040,No
128818,Washington D.C.,Male,35,64222,No
128819,Washington D.C.,Male,59,78834,No
128820,Washington D.C.,Male,33,80806,No
128821,Washington D.C.,Female,28,79571,No
128822,Washington D.C.,Male,46,77375,Yes
128823,Washington D.C.,Male,33,76113,No
128824,Washington D.C.,Male,45,71615,No
128825,Washington D.C.,Female,51,83183,No
128826,Washington D.C.,Male,29,84417,No
128827,Washington D.C.,Male,53,80316,Yes
128828,Washington D.C.,Male,53,84280,No
128829,Washington D.C.,Male,39,69544,No
128830,Washington D.C.,Female,34,72513,No
128831,Washington D.C.,Male,58,88718,Yes
128832,Washington D.C.,Female,42,48604,No
128833,Washington D.C.,Male,34,79080,No
128834,Washington D.C.,Female,41,59712,No
128835,Washington D.C.,Female,39,75062,No
128836,Washington D.C.,Female,57,63785,No
128837,Washington D.C.,Female,41,69383,No
128838,Washington D.C.,Female,52,52164,No
128839,Washington D.C.,Female,58,54943,No
128840,Washington D.C.,Male,44,50855,No
128841,Washington D.C.,Male,36,78520,No
128842,Washington D.C.,Male,26,59688,No
132828,San Diego,Female,39,105138,No
132829,San Diego,Male,28,110333,No
132830,San Diego,Male,32,114115,No
132831,San Diego,Female,32,85911,Yes
132832,San Diego,Male,42,101645,No
132833,San Diego,Male,31,117501,No
132834,San Diego,Female,48,101612,No
132835,San Diego,Male,63,104383,No
132836,San Diego,Male,62,121166,Yes
132837,San Diego,Female,26,98391,No
132838,San Diego,Female,25,74982,No
132839,San Diego,Female,49,106006,No
132840,San Diego,Male,30,122310,No
132841,San Diego,Female,62,80160,Yes
132842,San Diego,Male,36,92271,No
132843,San Diego,Male,35,98459,No
132844,San Diego,Female,36,77620,No
132845,San Diego,Male,49,97684,No
132846,San Diego,Male,37,117019,No
132847,San Diego,Female,32,80194,No
132848,San Diego,Female,52,82305,No
132849,San Diego,Female,28,84454,No
132850,San Diego,Male,53,120552,No
132851,San Diego,Female,48,119205,No
132852,San Diego,Male,45,97298,No
132853,San Diego,Female,59,113322,No
137709,Austin,Male,53,103971,No
137710,Austin,Male,53,91257,No
137711,Austin,Female,38,74664,No
137712,Austin,Male,61,105472,No
137713,Austin,Male,57,103035,No
137714,Austin,Male,61,92982,No
137715,Austin,Female,40,97421,No
137716,Austin,Female,37,73910,No
137717,Austin,Female,64,83972,No
137718,Austin,Male,50,79536,No
137719,Austin,Male,50,107894,No
137720,Austin,Female,29,84515,No
137721,Austin,Female,49,83853,No
137722,Austin,Male,48,104828,No
137723,Austin,Male,43,89503,Yes
137724,Austin,Male,48,90917,No
137725,Austin,Female,47,87077,No
137726,Austin,Female,26,101038,No
137727,Austin,Female,60,102235,No
137728,Austin,Female,46,77216,No
137729,Austin,Female,50,82329,No
137730,Austin,Male,62,79342,No
137731,Austin,Female,30,71956,No
137732,Austin,Male,38,102309,No
137733,Austin,Female,63,78970,No
137734,Austin,Male,44,85763,No
137735,Austin,Male,58,111644,No
137736,Austin,Female,50,85717,No
137737,Austin,Male,36,94857,No
